ra,dec,phot_g_mean_mag
319.5461911457,-4.5194231140,5.8041496277
332.0678584460,49.7969642599,5.8045945168
329.3508754564,66.1390948443,5.8046040535
344.7928932710,52.6546723851,5.8046212196
255.4634014121,-18.8856061019,5.8046746254
237.0074714998,31.7354192629,5.8047566414
63.1308729808,17.2773724712,5.8048481941
119.7105864358,-60.8244113468,5.8052878380
271.5994139188,-36.0197471146,5.8053984642
79.5551390801,73.2679718908,5.8054203987
87.1458581132,-4.0956640477,5.8058810234
187.5180117602,58.7677102782,5.8060345650
238.8844422628,-60.1779619119,5.8061180115
264.5499134510,-28.0468359629,5.8062725067
52.6541088863,48.1034843876,5.8066730499
245.9462049581,61.6966202515,5.8067255020
89.9497700292,54.5468178502,5.8067398071
174.0930622509,-61.0524250499,5.8068513870
175.9799228248,-6.6773483034,5.8068885803
241.1526707736,-37.8634596328,5.8069634438
134.1266708807,40.2013009400,5.8070464134
23.7112309018,-31.8925003486,5.8070893288
1.0569179459,62.2876630638,5.8071289062
179.7636121730,0.5308135642,5.8073387146
76.5505473068,59.0212208790,5.8076453209
112.6977607167,-9.7768714762,5.8078050613
149.1089907318,54.2437180109,5.8078246117
93.6528991238,-4.5684470210,5.8082242012
95.4196738970,-56.3623408121,5.8082494736
232.1133455211,-51.5979571656,5.8083143234
356.0075600000,-45.0831069366,5.8084564209
3.5868006470,-62.7719076151,5.8086404800
343.7615235047,37.0768555246,5.8087558746
255.9627722235,-38.1527268818,5.8089618683
172.6294120943,43.1736046382,5.8090200424
137.2117684935,33.8817089562,5.8090615273
227.1631969973,-42.8680180349,5.8091301918
242.8232842977,-41.1203575499,5.8091311455
137.5869241342,21.9964390807,5.8092908859
249.6094832698,-43.3985155578,5.8094935417
99.7721580927,22.0307783790,5.8095221519
52.0758209489,44.3772107299,5.8096952438
239.4185518594,-20.9831743838,5.8097305298
197.9647886571,-69.9420091709,5.8099961281
292.0866712679,2.9299709402,5.8104968071
68.7534421286,-19.9211307254,5.8106942177
164.9970214169,-43.8070662137,5.8108038902
290.6389968035,33.5180230761,5.8109135628
143.3767306345,36.4868008508,5.8113608360
82.5830907998,4.2046832157,5.8122067451
43.1356782395,-12.7705546048,5.8122653961
90.8255147721,42.9108992950,5.8123493195
316.3610029728,5.9576005482,5.8123602867
339.2027967819,35.6524154651,5.8123908043
61.1705071165,-20.3819192957,5.8124465942
128.9618235438,6.6196221047,5.8126673698
96.2014652907,-52.8062017591,5.8127689362
252.4189584868,43.4303931403,5.8129353523
334.1562863473,-25.8982166366,5.8129916191
229.6720502936,-31.2093673396,5.8131608963
142.8873872290,-66.7189971065,5.8131656647
279.9881122270,9.9725511825,5.8132314682
170.7836252659,-56.7793268850,5.8133540154
304.7111241100,26.9911701475,5.8136453629
296.8657781266,38.4076113201,5.8138589859
156.6535966346,-0.9880171146,5.8139514923
174.4263825576,77.5957088356,5.8139834404
202.0078237720,-26.4022571173,5.8140392303
249.2853948930,-52.3818181219,5.8142380714
77.5135987150,-0.5655449582,5.8143315315
270.7701458095,-8.1803873821,5.8147311211
147.1661950724,-56.4118256481,5.8147912025
147.9981227605,-16.5350836643,5.8148169518
79.7121088593,-18.1297805811,5.8152270317
98.6366966591,55.3530679221,5.8153076172
146.3793176579,78.1347002163,5.8153238297
352.6650098803,38.6623287474,5.8153967857
113.5662078981,3.3717007427,5.8154892921
78.7976840345,59.4056329790,5.8156261444
151.9398848997,-7.6308367696,5.8157305717
72.8676989056,-34.9063753295,5.8165416718
46.4175013486,56.0688640954,5.8165535927
123.5994476155,-45.8344774654,5.8171019554
250.4029195715,26.9166812600,5.8171272278
254.0266090291,50.0388256392,5.8173012733
171.7891939936,-12.3566425705,5.8174638748
123.0252095118,-43.4004198509,5.8175067902
330.8293799827,11.3865358776,5.8175473213
300.8025199420,4.7302960527,5.8179974556
337.0146558191,44.1206318262,5.8180160522
295.4529380382,50.5243542031,5.8180732727
76.8546313652,-12.4917473544,5.8184852600
292.3251517053,0.2460271732,5.8185992241
172.4106961514,-24.4639509921,5.8187584877
133.6593091094,-11.3774153197,5.8194980621
326.1316036806,14.7714367021,5.8195919991
243.8496543611,-42.8994509277,5.8197340965
336.6763883105,78.7856567818,5.8198451996
82.6963391406,5.9482292934,5.8200016022
80.5778991077,-8.6661385212,5.8200941086
299.6355456173,-3.5537341733,5.8204951286
91.2638304119,42.9809850659,5.8205637932
81.9021725757,-21.3755705243,5.8206796646
246.5472226387,11.4075561422,5.8206949234
37.1474377878,-31.1025190751,5.8208050728
218.1349828452,22.2602330686,5.8209295273
343.6421077511,-7.2047784922,5.8210573196
219.5635507160,54.0232576759,5.8210897446
224.6517727302,-39.9075302991,5.8213281631
262.9545886758,-46.0368033480,5.8213582039
116.6389367774,-37.7727054910,5.8213825226
161.6936813277,-49.4201323915,5.8214511871
302.0851877203,-66.3547208092,5.8221654892
70.8399422316,49.9737209162,5.8222470284
219.1001549820,-39.5975229251,5.8224697113
67.0979761679,14.7408887812,5.8225655556
288.7612162959,20.2030781867,5.8234992027
107.4290540695,-27.8832515962,5.8235044479
278.6295358419,-52.8917091196,5.8235054016
107.9233081316,-20.8829611940,5.8236842155
340.6797142551,-44.2478797607,5.8237028122
45.8683763053,-58.9331016962,5.8237571716
62.1752623802,10.0991974476,5.8237590790
156.5403900502,-42.7386672813,5.8242416382
258.8987696073,-38.5958002593,5.8245706558
63.8505250917,24.0784669120,5.8245973587
216.0755787099,8.0841450113,5.8246068954
47.8412588877,13.0479159137,5.8246173859
16.4035376119,-9.9794751242,5.8247432709
140.8637511803,-60.3022890589,5.8247575760
43.3936508310,-38.4368450823,5.8247809410
228.3982091879,38.2644860984,5.8251008987
346.7893953604,-49.6061292615,5.8253312111
96.3750267102,-35.0643472542,5.8255400658
325.7682959300,-14.3996221346,5.8256969452
287.1570589752,24.1793071919,5.8263669014
102.4575769728,16.2028356449,5.8264341354
356.1092363798,-70.4899519602,5.8267121315
100.9110221263,3.9325229975,5.8268060684
62.0635641348,37.7266257522,5.8268694878
341.2046122114,52.5172421064,5.8269600868
128.8694301654,-26.8434054915,5.8276457787
246.0451305241,6.9482822678,5.8277053833
138.5340574492,-44.1457603183,5.8277282715
155.2632561952,68.7475046358,5.8277864456
113.2907118725,-24.7106355161,5.8278279305
110.2628051421,42.6557532411,5.8279757500
64.3012912850,50.8658013666,5.8280558586
221.2304379123,-58.4776874378,5.8280792236
114.4375230598,-38.0101572414,5.8281245232
8.8874422071,-0.5058876220,5.8282995224
81.7722194927,-40.9430985373,5.8285555840
138.0522972488,-76.6632228000,5.8287963867
253.7590957013,25.7305938225,5.8293290138
208.2851003553,40.3379238640,5.8296561241
99.2578546453,-38.1463041274,5.8296828270
65.1784913049,-7.5925062451,5.8299436569
350.1438828881,62.2132599274,5.8300299644
264.4008367714,-15.5710276108,5.8302540779
299.8444716306,1.3779759507,5.8304891586
300.9260686542,21.4965303631,5.8305444717
158.7930994083,-43.6644491957,5.8305559158
162.2380429854,29.4158852583,5.8307013512
187.1068269643,-61.7948593209,5.8307032585
178.7499654308,-63.2791839031,5.8308486938
156.7517511873,19.3645028575,5.8309550285
218.2904578506,-30.7152412619,5.8310065269
194.2824244296,46.1765564518,5.8310284615
237.4893839186,-48.9124539557,5.8313140869
97.0785102267,10.3037024180,5.8313207626
333.2201624791,73.3072880542,5.8313622475
183.0915319790,-62.9507753195,5.8313837051
109.5176469228,-43.9868097705,5.8318252563
246.7087326651,2.3478669181,5.8321728706
240.3315223315,-31.8891331945,5.8322548866
70.4607668285,38.2797447269,5.8322744370
296.1315717763,18.5886472706,5.8323817253
326.2219620379,62.4605628716,5.8330521584
328.9096751908,-21.1401004767,5.8330526352
120.2078803657,-54.1512336662,5.8332238197
240.9402100130,4.9869051698,5.8334560394
89.2780796955,45.5094598050,5.8335337639
262.5984966200,-1.0635684058,5.8335866928
79.8110414998,20.1344616316,5.8337345123
236.8689134126,-37.9172630168,5.8338356018
315.4185898611,-4.1314674463,5.8338780403
50.4701174263,49.0706245555,5.8338975906
312.3234360541,-25.7813358096,5.8340806961
287.4902145251,-41.8922903178,5.8341960907
328.7978803606,-61.8870123806,5.8342680931
37.3973248498,9.5656358544,5.8342781067
295.2814490584,-3.9195268738,5.8344383240
312.6964128167,-32.0548887237,5.8347291946
325.1805139109,54.8721604985,5.8351182938
187.5016672639,-42.9296310792,5.8351449966
109.5091505277,40.8834495135,5.8351473808
66.8698657625,11.2122490631,5.8352026939
4.2877107525,47.9473898399,5.8352236748
205.3751308760,64.8223575899,5.8354139328
357.3819444236,-15.8614078907,5.8356194496
187.2902878341,-2.4295860698,5.8356852531
234.9845184372,-59.9092876518,5.8357400894
298.8421092250,58.2498558722,5.8360667229
63.3988966915,-40.3576216423,5.8364310265
119.9639042070,36.0820362950,5.8365845680
290.2012927974,-4.5025281311,5.8369393349
192.5442517833,37.5170382674,5.8370571136
294.4200277391,35.0224904446,5.8370909691
26.1104793041,46.1395553032,5.8379325867
192.2768609979,83.4179202954,5.8380184174
185.0443627797,-22.1758452446,5.8380942345
277.3987934557,23.8661842801,5.8389854431
331.8255064060,-10.4468581608,5.8390603065
206.6804234339,25.7019748231,5.8392367363
348.0530063484,-80.9127434776,5.8394441605
296.6456757025,32.8885669691,5.8395013809
296.4640444243,35.0127242033,5.8396501541
242.1821189073,-23.6855280059,5.8399243355
117.5561920625,39.7706529224,5.8399324417
153.0951298745,-52.1630411185,5.8400216103
16.5319310884,-23.9926447639,5.8400888443
40.3774146560,34.5161130340,5.8401341438
210.5509708063,45.7531108054,5.8405723572
208.4294448749,-53.3734028608,5.8409476280
238.6646419614,-25.2438480646,5.8412761688
203.2012061026,24.3458906209,5.8413681984
293.6414412633,-23.8588611781,5.8414373398
139.4260028254,-54.4947748685,5.8414545059
265.8583213860,-35.2976710524,5.8415102959
304.0824928020,21.5985919944,5.8416128159
15.9041738220,61.0748133775,5.8416581154
271.9562159054,26.0974748702,5.8419723511
105.8128253981,-59.1780466405,5.8421130180
59.0173172022,-63.4635642971,5.8422937393
268.2649621562,-10.8997003054,5.8424930573
153.4569621601,27.1358105607,5.8427186012
63.7574570613,57.4603651943,5.8428249359
234.7035111811,34.6749641564,5.8428292274
92.2656737724,34.8936500119,5.8428816795
99.4200196038,-12.9856767197,5.8434233665
346.7919155774,52.8166561410,5.8434362411
33.6211913505,66.5244140767,5.8437843323
33.3896356668,53.0585864671,5.8440895081
84.5047094106,7.5413478030,5.8441629410
168.2361726508,-49.7360677206,5.8443012238
338.1099203800,39.7796898540,5.8445291519
333.8960244281,-44.4515049610,5.8450388908
339.0329486931,35.5772391505,5.8458418846
266.1750664536,-42.7292501697,5.8458919525
210.7660975723,-17.3670607312,5.8459358215
233.8880945496,17.6554945698,5.8459506035
80.2358738319,19.8143049852,5.8459687233
320.1389695970,60.7563231861,5.8461475372
353.1209509622,23.8434967736,5.8463120461
197.5130010467,38.4991782387,5.8464469910
133.5729328323,-5.4343234457,5.8466348648
108.0311231262,5.4743317083,5.8466982841
2.6114677673,28.6528153760,5.8467016220
116.5438333894,-37.9336025427,5.8469529152
27.0458102891,16.9553831270,5.8469767570
14.4152568965,45.8393526633,5.8471565247
125.1138719642,-22.9246800501,5.8474726677
19.3962442404,-65.2117515830,5.8476653099
107.1509721318,37.4450332727,5.8477587700
27.7162377509,11.0432560231,5.8479433060
353.5380379586,-1.2476228619,5.8479719162
330.7663877434,-76.1187810066,5.8482956886
165.7608204518,-67.1270117855,5.8493785858
85.5581650714,-22.3736720325,5.8496246338
94.2897908960,-37.2536554963,5.8498463631
128.6235753775,-27.0980968038,5.8498988152
218.4070792407,79.6607974601,5.8499360085
206.5557704310,41.0885542528,5.8501000404
85.2733724007,0.3378801371,5.8502254486
95.2619765896,2.5686768714,5.8502268791
315.7702625880,38.6573870555,5.8504629135
256.5402202089,9.7338851818,5.8508534431
85.3441683223,17.5221495482,5.8509087563
81.1866640208,36.1999061314,5.8512706757
9.1971472144,15.2316755824,5.8523159027
273.4675867430,2.3934163291,5.8524975777
226.6134303504,-22.0320583075,5.8525524139
191.8291521399,62.7811782517,5.8530855179
46.9534688229,-69.2648718526,5.8530974388
325.6617375630,49.6002145402,5.8533210754
81.7033615126,34.3917770631,5.8534908295
23.4125258089,-78.5054298615,5.8537464142
106.8440976212,-23.8407041838,5.8539457321
142.8837344216,-31.8718500242,5.8541517258
267.9357301297,-45.6007454767,5.8542389870
96.6649242402,-1.5074328305,5.8542900085
234.1221656862,16.1190610425,5.8543119431
261.5791975121,7.5956169897,5.8544716835
121.4369801942,-33.5694081840,5.8544988632
280.6504644209,-7.0736935370,5.8545098305
128.1731641020,-73.3564631986,5.8545994759
214.6591324007,-18.7161670444,5.8546690941
111.7347118513,20.2575184662,5.8547143936
21.5785246977,43.4574765073,5.8547329903
67.3340230470,-46.5151082646,5.8547749519
275.7621537043,16.6879270458,5.8551230431
189.0510895029,-52.4177697672,5.8551263809
91.1665797459,-45.0777970775,5.8552317619
63.3734060805,-10.3872996903,5.8552403450
94.0793029427,23.9699969350,5.8557391167
111.9652198832,-11.5568685334,5.8557577133
27.7383357529,51.9329067430,5.8558650017
34.4889834608,29.0072176698,5.8558859825
116.8022755788,-22.5194639765,5.8562145233
312.3003251644,35.5634344138,5.8562679291
87.4728569329,-22.9717868825,5.8562741280
188.0364211362,-56.1295065553,5.8563394547
280.3144055375,-37.4847113481,5.8563466072
274.2774391224,40.9370343607,5.8564066887
271.9564473739,26.1014386318,5.8566904068
319.1234093687,42.2517252396,5.8567566872
343.8776601830,-20.1394704049,5.8572487831
259.1321339212,1.2104972713,5.8572854996
250.3461108331,-68.2961738456,5.8573579788
123.8467796931,-50.4492523461,5.8576507568
261.8019238227,-50.6303849531,5.8577032089
280.8190494426,39.3000233283,5.8578944206
156.2469449396,-58.5762731115,5.8583073616
130.2721347156,-48.9226655822,5.8583436012
314.4195929316,-16.0315324182,5.8586277962
28.7243480427,40.7017506719,5.8586368561
106.4657262546,70.7318984277,5.8588342667
49.5115861728,-28.7971670154,5.8588709831
316.5980516434,26.9242747902,5.8590455055
218.8810337644,-41.5175371627,5.8593826294
42.4620903446,-24.5608816311,5.8594355583
125.6950208682,-13.0550011378,5.8594408035
303.0992063030,-42.7805016031,5.8597879410
296.4166870164,7.6131563234,5.8598165512
313.7405099549,33.7639738706,5.8598437309
234.8249692232,-77.9185875247,5.8599438667
268.0569400225,-34.7992228620,5.8600878716
300.4363299741,24.8004082002,5.8602604866
314.9949688451,32.4955166015,5.8603677750
51.4010485245,-69.3361427848,5.8604965210
235.0644418779,-31.2139180616,5.8606638908
89.3099576800,-53.4256971333,5.8607931137
44.0576618170,8.3811646998,5.8608679771
99.3075965585,-36.9905976079,5.8608703613
281.6796191215,52.9879377698,5.8612036705
29.6153961969,-7.0782428738,5.8612980843
342.5907744942,41.9533874306,5.8614768982
350.1699000459,-5.9082273044,5.8615622520
36.5012391501,-15.3414938739,5.8615965843
305.6109988356,16.9166002385,5.8618755341
69.5658977306,20.6846928671,5.8619394302
139.3643706320,-74.7344300365,5.8619790077
210.4606215806,68.6786564434,5.8620247841
353.8617055878,8.5196538546,5.8621015549
23.4767807936,35.6081779537,5.8622341156
256.3200019329,0.7010753052,5.8623266220
20.1156405316,-11.2393279111,5.8623723984
162.0586328333,-31.6878553975,5.8624095917
99.4098572062,56.8575743665,5.8624482155
94.4656565294,-52.7330259695,5.8626551628
206.8655697236,-50.2492279702,5.8626875877
209.1160268843,1.0506393123,5.8628072739
255.5654016960,64.6008974935,5.8628473282
254.3583415532,-10.9637652979,5.8631978035
295.9832102061,27.1353761031,5.8632531166
272.4308156376,-13.9344499191,5.8634295464
54.9983536783,-1.1212497674,5.8634972572
121.9221849631,-3.4067127064,5.8635268211
117.7301729794,-11.1287451831,5.8638777733
143.2580216605,-8.5055273227,5.8641519547
97.4538018488,-50.2393168391,5.8641676903
125.2817523493,-64.1060903145,5.8643689156
283.4431298231,57.4864870966,5.8644790649
337.4423331740,-27.1073113877,5.8644986153
278.0836225882,36.9987671779,5.8647346497
167.8728525767,-71.4361767429,5.8647379875
159.5108810743,-57.2562984816,5.8651027679
332.9780013614,-76.1161996941,5.8651800156
123.0536583259,17.6472809370,5.8652958870
93.5021040125,33.2442342223,5.8653779030
340.2207745467,14.5498102900,5.8654713631
68.6583087981,28.9610553963,5.8655710220
284.5078813074,38.2661984481,5.8659424782
140.3633137589,32.9020560497,5.8659996986
280.2351183412,62.7496976332,5.8660511971
284.6955180347,13.9064411074,5.8663439751
82.3187902711,25.1500427365,5.8665175438
184.4345726216,15.1445100439,5.8673057556
46.8290293447,64.0576296063,5.8674283028
44.7770693372,-28.9074482522,5.8674402237
158.7759235483,-69.3515528793,5.8675451279
9.2798727481,24.0139316729,5.8675570488
38.2254967663,15.0347536760,5.8675832748
276.7201884660,3.9136548448,5.8675951958
30.7153720319,-23.8867697623,5.8678917885
86.1091037227,-22.4234045056,5.8681659698
111.6768962636,-34.1406686585,5.8681941032
236.9081343378,55.3766442494,5.8682045937
184.6681386675,-0.7872577722,5.8682851791
230.2236283810,-18.1589319851,5.8682913780
93.7854211675,13.8511513192,5.8684301376
150.5003369170,-60.4208718214,5.8685545921
340.6537280292,-47.2122846860,5.8687343597
155.7763049051,33.9081204370,5.8688359261
189.1971841215,-5.8319906750,5.8688383102
89.6018779669,1.8370728283,5.8689546585
337.8267049640,-2.9114401647,5.8690772057
55.9472731945,19.6647882985,5.8690910339
178.9785537211,-39.6895938496,5.8691177368
163.1190204276,-79.5594305701,5.8693618774
227.7867798871,-84.7878276918,5.8694138527
65.0638796412,-2.6285503829,5.8694763184
103.3928549666,-28.5417576942,5.8696074486
183.9227468887,72.5510857231,5.8696274757
11.2371774655,-42.6769851437,5.8697266579
174.6345979170,33.6257680362,5.8698039055
140.9971877371,-51.7370639765,5.8698606491
116.1423061842,-37.9428526281,5.8700995445
53.1666807756,35.4617317124,5.8701543808
203.0228854370,-38.3989897933,5.8702273369
281.0761048235,61.0482252316,5.8703265190
